id,track_name,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),David Guetta,0.00383,0.561,0.965,0.304,7.07e-06,0.0343,128.04,-3.673,0,7,175238,4
78RIER8V6EhrqVPOBi2GYa,Here Comes the Rain Again - Remastered Version,Eurythmics,0.0139,0.648,0.755,0.607,0.000253,0.03,126.341,-7.901,1,0,294587,4
51KKQAgYFoJHgVIuJWHdHb,Graceland,Paul Simon,0.626,0.732,0.705,0.848,0.00068,0.0349,117.925,-9.271,1,9,291200,4
2NyaZECpJZCAqFJFCWPDRz,Girl Of My Dreams,Bram Tchaikovsky,0.638,0.344,0.745,0.448,0.00224,0.0546,139.689,-7.902,1,2,248907,4
1VK5JYdgrJZENDl1taa2cS,7 Years (Acoustic) - Recorded at Spotify Studios Nyc,Lindsey Stirling,0.736,0.366,0.493,0.306,0.000457,0.0503,116.031,-7.414,1,10,147427,4
5PBFhuXB9tgBaP31nfbkS5,Absolute Beginners - 2002 Remaster,David Bowie,0.0712,0.563,0.77,0.43,0.125,0.0388,114.229,-8.672,1,2,337667,4
1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,Cheap Trick,0.774,0.806,0.462,0.738,0.0122,0.0298,92.726,-12.778,1,2,191227,4
0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,Ricky Martin,0.00414,0.425,0.954,0.933,0.0,0.0476,178.043,-3.756,0,1,243160,4
2twEssbr2RpK3oD6aqa4Ve,Adore You,Celestial Epiphany,0.993,0.468,0.0332,0.323,0.947,0.037,92.007,-28.82,1,3,175058,4
34iOH7LY3vme5rQxsVILZ4,Love Will Tear Us Apart - 2020 Remaster,Joy Division,0.000541,0.527,0.923,0.899,0.765,0.0379,146.924,-7.458,1,2,208453,4
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,0.00958,0.556,0.864,0.4,0.0,0.0584,105.143,-5.87,0,3,216880,4
1xNyFqHA1yDXv59j5IiBAK,A Thousand Miles,Josh Vietti,0.0215,0.452,0.702,0.323,0.493,0.226,190.09,-7.68,1,11,237789,4
3ExNcJ7LkInTekJg13FQSq,Satch Boogie,Joe Satriani,0.00285,0.46,0.951,0.336,0.833,0.108,108.005,-6.869,1,2,192600,4
5P5cGNzqh6A353N3ShDK6Y,Bad Romance,Lady Gaga,0.00305,0.697,0.921,0.721,3.65e-05,0.0391,118.99,-3.75,1,0,294573,4
3S2R0EVwBSAVMd5UMgKTL0,Thriller,Michael Jackson,0.0855,0.773,0.859,0.813,0.000187,0.0747,118.459,-4.913,1,11,357267,4
0vOkmmJEtjuFZDzrQSFzEE,Hit Me With Your Best Shot,Pat Benatar,0.117,0.741,0.58,0.944,3.61e-05,0.0304,127.402,-9.05,1,4,171267,4
2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,0.0039,0.751,0.781,0.814,0.0,0.0862,119.977,-3.724,1,4,202613,4
7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,Crowded House,0.0148,0.439,0.421,0.551,4.88e-05,0.0411,81.833,-17.227,1,8,236933,4
0lKTwaoezVFOd1MC6MqViz,Chariot,Gavin DeGraw,0.0586,0.376,0.832,0.443,0.0,0.0448,167.467,-4.329,1,7,239693,4
37CRPk0L5ZpfPeePEPwE0t,Ashes to Ashes - 2017 Remaster,David Bowie,0.273,0.71,0.743,0.866,0.000406,0.0507,120.277,-10.553,1,1,266160,4
466s1BacUmiRdR3ISvNjyx,Bang Bang,Jessie J,0.283,0.703,0.747,0.699,0.0,0.0894,149.974,-4.446,0,0,199320,4
4bBuj0o0C64Hy4NXRbDacU,Jamming - Instrumental,Guitar Tribute Players,0.895,0.84,0.257,0.421,0.88,0.0564,123.613,-14.79,0,11,156400,4
03EuhmMsEHVFI9ytainStU,I Can't Stop,Flux Pavilion,0.000672,0.513,0.775,0.205,0.248,0.0304,139.932,-7.202,0,0,303911,4
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),benny blanco,0.555,0.56,0.68,0.319,0.0,0.321,89.391,-7.648,0,6,173800,4
38BYxGy0RDsOVDhSj5d2Xl,Feel It Still - Instrumental,Lance Allen,0.513,0.581,0.291,0.784,0.787,0.0746,79.026,-19.874,0,2,161105,4
35qwJUKVy1OIt0wQ3xEXi0,Round Here,Counting Crows,0.143,0.313,0.477,0.186,7.31e-05,0.0342,94.192,-9.37,1,7,331400,4
6bPdez8exYMZSiOFi9EhJ5,Wake Me Up,Sébastien Hogge,0.803,0.664,0.43,0.708,0.712,0.032,123.991,-11.827,1,7,239516,4
0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,Green Day,0.000659,0.29,0.827,0.45,2.55e-06,0.0362,167.086,-3.451,1,8,493400,4
4DZ4siDrpZoqY8xtyCdbn0,Isn't She Lovely?,Sébastien Hogge,0.918,0.793,0.23,0.727,0.804,0.0628,119.832,-16.48,0,0,211264,4
0LrwgdLsFaWh9VXIjBRe8t,Changes - 2015 Remaster,David Bowie,0.505,0.559,0.308,0.414,0.0,0.0376,113.633,-11.75,1,0,217747,4
3KELxFGasKxINHhW3vwRtN,Only Wanna Be with You,Hootie & The Blowfish,0.105,0.49,0.873,0.513,5.17e-06,0.0355,103.271,-5.861,1,6,229587,4
3PHH11YCv2cIp1f5MNqyhC,This Is Me,Midnite String Quartet,0.955,0.375,0.157,0.182,0.853,0.0374,74.941,-17.065,1,2,211069,4
2zjt2hHBbiv5SuxYg8Z7eP,Girls Just Want to Have Fun,Cyndi Lauper,0.214,0.707,0.788,0.746,0.000571,0.0333,120.465,-5.269,1,6,238120,4
2Jhu4lQcNVxGV9W9cT3Wsh,Whitewash,Buckethead,0.212,0.674,0.608,0.509,0.835,0.0424,81.024,-9.998,0,10,284360,4
7aPlX1E1A2RW2Kji8qEnDq,Watermelon Sugar - Instrumental,Piano Dreamers,0.965,0.584,0.29,0.156,0.921,0.043,95.441,-16.362,0,9,193053,4
519tXYJVcrpEMqV2BMbh6E,No Air (feat. Chris Brown),Jordin Sparks,0.0521,0.466,0.759,0.328,0.0,0.199,160.033,-4.978,0,8,264373,4
6otiaV2fagE3s8IvP6WkwG,I'm Just a Kid,Simple Plan,0.00107,0.527,0.834,0.422,0.000102,0.0447,110.065,-5.531,1,1,198333,4
4dzvD6YzIKT4Mg4nEJbWR7,Believer,Vitamin String Quartet,0.369,0.653,0.351,0.648,0.0203,0.0329,125.138,-8.321,0,7,197880,4
4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,Far East Movement,0.00682,0.355,0.838,0.783,0.0,0.471,165.457,-8.126,0,7,216893,5
4UuHWIkAWnN176A2rx7YFB,1985,Bowling For Soup,0.000246,0.607,0.878,0.853,0.0,0.0665,119.955,-4.422,1,4,193000,4
10Nmj3JCNoMeBQ87uw5j8k,Dani California,Red Hot Chili Peppers,0.0193,0.556,0.913,0.73,8.59e-06,0.0437,96.184,-2.36,1,0,282160,4
2jvuMDqBK04WvCYYz5qjvG,Dogs,Pink Floyd,0.076,0.321,0.479,0.14,0.00475,0.05,109.289,-11.395,0,2,1025280,4
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,0.259,0.904,0.72,0.805,0.0,0.348,90.062,-2.776,0,6,193467,4
5DQFUDNNpdu2l3ZyE8GHON,Feeling Good - Austin Millz Remix,Nina Simone,0.481,0.675,0.818,0.564,0.00803,0.493,113.893,-5.969,0,2,150789,4
5c2CckYG203pzNuwLh5sAI,I Want It That Way,Tyler and Mark,0.947,0.835,0.167,0.369,0.923,0.0544,98.007,-14.49,0,9,140204,4
6A9nyMBdNUzVcFHZUEZ71F,I'm Like A Lawyer With The Way I'm Always Trying To Get You Off (Me & You),Fall Out Boy,0.00301,0.529,0.8,0.498,1.16e-05,0.0318,96.811,-3.79,1,1,211720,4
2HJBsWX5LQK8Y95JzPJ4zp,Tattoo - Topic Remix,Loreen,0.00494,0.445,0.911,0.206,1.87e-05,0.198,150.237,-5.62,1,6,211400,4
1JUkO4vVk4LcvwP9sWBBRM,"No Woman, No Cry (Arr. Kanneh-Mason)",Sheku Kanneh-Mason,0.98,0.29,0.0227,0.206,0.146,0.0555,79.887,-27.431,1,2,146019,4
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,0.031,0.61,0.926,0.861,0.0012,0.0479,172.638,-4.843,0,8,200400,4
2p7GRd7cYfftd8e745Gs38,Free Fallin',Guitar Tribute Players,0.863,0.494,0.294,0.484,0.868,0.0366,160.009,-16.06,1,5,185773,4
4qgZs0RNjdzKAS22lP0QjY,Where The Streets Have No Name - Remastered,U2,0.00976,0.49,0.724,0.292,0.0046,0.0366,125.812,-9.581,1,2,337506,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,0.0576,0.559,0.345,0.458,0.000105,0.0459,84.581,-13.496,1,4,264307,4
6ooluO7DiEhI1zmK94nRCM,Take Me Out,Franz Ferdinand,0.000423,0.278,0.676,0.494,0.000899,0.0371,104.545,-8.821,1,9,237027,4
6mHOcVtsHLMuesJkswc0GZ,The Logical Song - Remastered 2010,Supertramp,0.512,0.625,0.758,0.695,0.00022,0.0463,119.719,-6.213,0,5,251253,4
5msFXipAG1CsK92OakSAbS,"Relax, Take It Easy",MIKA,0.0517,0.673,0.678,0.748,0.0418,0.0273,121.994,-7.284,0,6,224800,4
0rX4YStqUt1k1VEBe1U4HJ,Small Town Throwdown,Brantley Gilbert,0.0246,0.555,0.863,0.699,0.0,0.0379,98.006,-3.867,1,7,201680,4
5hUqwjVEm5ot6XIgHyo43M,All the Small Things,Vitamin String Quartet,0.994,0.615,0.291,0.331,0.902,0.0396,148.048,-14.574,1,0,169080,4
4PrMtqNCkVtMrD8Rzp4OmN,We Dem Boyz,Wiz Khalifa,0.0104,0.698,0.868,0.378,0.0,0.0582,130.031,-4.748,1,8,224933,4
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People,0.145,0.733,0.71,0.965,0.115,0.0292,127.975,-5.849,0,5,239600,4
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,0.448,0.55,0.824,0.777,0.000127,0.0334,114.512,-5.988,1,2,214733,4
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),USHER,0.0183,0.894,0.791,0.583,0.0,0.112,105.018,-4.699,1,2,250373,4
0ngcIPWxAyF4BQxoEso6PV,Blinding Lights,Vadim Kobal,0.79,0.391,0.319,0.514,0.877,0.0382,169.874,-17.106,0,0,192851,4
3uMmllZo1AfoEnVT4ENCD3,Highway Star - Remastered 2012,Deep Purple,0.135,0.307,0.909,0.443,0.0336,0.0574,173.674,-7.08,0,9,366136,4
7DmP5W2DbhXC7uKYbYXtIm,PROVENZA - REMIX,KAROL G,0.00528,0.774,0.882,0.541,0.000444,0.0404,128.011,-3.165,1,1,187671,4
1yE6KYzKyJ6aBqFl7GskT3,California Boy,Laine Kowalski,0.227,0.686,0.748,0.737,0.0076,0.0502,114.971,-5.799,1,0,286040,4
2K7vmv62BpMRIySly2w4nO,No Heroes,LUNAX,0.252,0.656,0.726,0.56,6.02e-05,0.0293,130.018,-7.156,0,11,121135,4
09QZAEmdbq28OaNyqTOEvY,Icky Thump,The White Stripes,0.021,0.424,0.632,0.356,0.0117,0.0922,97.694,-7.243,1,9,254533,4
0LWINYMC4s8QTdDSb1B3Q3,Hanginaround,Counting Crows,0.295,0.503,0.785,0.734,0.0,0.0743,91.464,-6.571,1,0,247333,4
1G391cbiT3v3Cywg8T7DM1,Scar Tissue,Red Hot Chili Peppers,0.0779,0.595,0.717,0.547,0.00274,0.0295,88.969,-4.803,1,0,215907,4
1yCzC22aDaXHDQYdwCqp2v,Golden - Instrumental,Guitar Tribute Players,0.906,0.657,0.328,0.54,0.921,0.0483,139.979,-15.266,1,7,193400,4
7akSWR8b2LrMnfh0ceChbj,Afterlife,Avenged Sevenfold,0.000429,0.487,0.949,0.406,2.91e-05,0.0798,110.02,-4.217,0,2,352427,4
3OT3Kg4jyVkdZm4Ncz6JgX,Poker Face,Lady Gaga,0.136,0.848,0.828,0.794,1.35e-06,0.0714,119.0,-4.557,0,8,237213,4
