id,track_name,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature
4K1DB7EedHPuVnhVrnvf2U,How I Could Just Kill a Man,Rage Against The Machine,0.00114,0.598,0.939,0.63,9.26e-06,0.105,95.884,-3.663,1,7,244693,4
0gEcmyKlIUoi3sHTFVO1bE,I Was Sad Last Night I'm OK Now,tobi lou,0.497,0.87,0.637,0.78,3.15e-05,0.0614,120.99,-8.368,0,5,190561,4
7rzNKooM3JrKVT40fR22HI,Not Even Ghosts Are This Empty,$uicideboy$,0.0992,0.759,0.706,0.355,1.52e-05,0.336,145.064,-6.063,0,11,180774,4
4ch2mLkT583pp73Smmsrqw,Flowers,IYAMAH,0.147,0.792,0.399,0.447,0.0,0.0649,92.883,-8.414,0,5,242089,4
7GiozRoMk95aFl1WbrDdjX,Nobody,NOTD,0.0166,0.818,0.773,0.878,7.64e-06,0.0579,122.016,-5.714,0,8,143953,4
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,0.00958,0.556,0.864,0.4,0.0,0.0584,105.143,-5.87,0,3,216880,4
2dwzy3ZOiNbJ8TBGmVb8bw,Better Things,Sharon Jones & The Dap-Kings,0.533,0.823,0.549,0.943,0.0,0.053,97.374,-7.77,1,6,219613,4
3F1hZN0HKt1YA83t2OwEFo,Mind Mischief - The Field Remix,Tame Impala,0.0002,0.542,0.559,0.0802,0.942,0.0276,89.87,-8.615,1,1,647788,4
6mZI2vbLv1UvlclwDQ4uvc,No More Rain (In This Cloud),Angie Stone,0.567,0.698,0.662,0.815,1.44e-06,0.0861,141.666,-7.997,0,7,283701,4
4wzjNqjKAKDU82e8uMhzmr,Face Down,The Red Jumpsuit Apparatus,0.000665,0.545,0.932,0.464,0.0,0.0399,92.956,-2.189,0,7,192000,4
1kwPxt35W7cG3rryxR48PO,Johnny Dang (with Paul Wall & DRODi),That Mexican OT,0.389,0.971,0.695,0.696,0.0,0.125,119.971,-5.253,0,10,192000,4
4ebcE2SmkG7nplvzFAWRu7,What I Like About You,The Romantics,0.282,0.514,0.942,0.912,6.6e-05,0.0502,159.847,-8.433,1,9,175267,4
2VUg3pYtYtnLhsEEVeex4U,Game On,Disciple,0.000703,0.61,0.968,0.253,0.0,0.148,104.919,-3.469,1,1,205867,4
5t9KYe0Fhd5cW6UYT4qP8f,Good Vibrations - Remastered 2001,The Beach Boys,0.326,0.396,0.473,0.385,0.000124,0.0345,133.449,-7.67,0,10,219027,4
6kZODmKbv4l50Tj7LJkg9d,Let's Go,E-Town Concrete,0.0225,0.415,0.941,0.738,0.0,0.166,169.973,-4.158,1,4,221360,4
2ufxG3bkmYqWjzTfajpP2S,Movin' On,Less Is More,0.144,0.717,0.576,0.47,0.0,0.0392,86.0,-7.107,0,1,189500,4
0CqQvJTH40jIehyC3ND6Er,Get Naked,Methods of Mayhem,0.0389,0.78,0.919,0.902,1.77e-05,0.156,100.006,-4.751,1,9,201667,4
561pBFcFL2Pwb9HPO9tU8J,places to be,Fred again..,0.0253,0.548,0.878,0.826,0.000934,0.0598,174.043,-5.154,1,10,226677,4
30g3R8mv8qyLKv1A0cAFil,Brown Eyed Girl,Van Morrison,0.182,0.496,0.586,0.899,0.0,0.0353,148.882,-10.991,1,7,183520,4
53NqwMK7Q40vc1l1Ntkuz4,Turn Up the Music,Chris Brown,0.000238,0.594,0.841,0.643,2.22e-06,0.102,129.925,-5.792,1,1,227973,4
5dol1hrERJOReznLRJ2VVQ,BUCKHEAD,$uicideboy$,0.00026,0.759,0.833,0.522,0.0573,0.0779,140.026,-5.01,1,11,183919,4
6dVh2zePT3KaqY4XRjcpTE,When I Close My Eyes (feat. Tunji),SoulChef,0.864,0.571,0.711,0.522,0.0,0.218,92.532,-4.95,0,0,209707,4
06iMqWThw4w8fTFyccvOwr,Ride Wit Me,Nelly,0.0668,0.854,0.692,0.753,0.0,0.0479,101.865,-6.625,1,7,291782,4
1iNKhyZqtXB2i3gjarbrIB,Like A Drum - Japanese Bonus track,Roots Manuva,0.194,0.467,0.76,0.285,2.68e-05,0.291,180.297,-5.161,1,1,218933,4
4oPNN7syJYSjzDhRerF966,Untitled (How Does It Feel),D'Angelo,0.16,0.838,0.304,0.221,0.0267,0.0626,112.618,-9.975,0,4,430800,3
6WY88gYhRrnqS4wGtO45TH,Saturn,RIZ LA VIE,0.553,0.785,0.44,0.568,0.0,0.178,80.021,-8.182,0,1,207719,4
0oLQRGhq7ltPDF6ThfqQdc,TRIP,BROCKHAMPTON,0.215,0.775,0.308,0.633,1.43e-05,0.0905,75.954,-12.652,1,6,202691,4
75w3hkYlT7dH1IWXMqBdq9,Penelope,Col3trane,0.103,0.552,0.391,0.362,0.0,0.401,87.993,-9.487,1,4,274769,4
5dtUOwEmnDAzsdodWJk4DA,Any Other Way,Jackie Shane,0.69,0.534,0.454,0.538,1.11e-05,0.0278,106.469,-6.287,1,1,154027,4
1IE5dFaxpWwbeCywM7DvLj,Imagine (feat. The 49ers),re:plus,0.0309,0.663,0.932,0.374,0.674,0.0693,100.983,-5.686,0,1,290147,4
2tzH3QLiJij3dNqx3sBein,From My Heart (feat. Nyukyung & Der),Keevin,0.378,0.594,0.65,0.577,1.32e-05,0.0749,86.035,-11.453,0,7,196738,4
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,0.378,0.746,0.653,0.672,0.0,0.289,75.016,-6.745,1,7,253107,4
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,0.189,0.695,0.763,0.551,0.00242,0.0396,120.042,-3.497,1,0,215280,4
714Lw0m2SmCEhKSPw0Dn8J,Welcome to My Life,Simple Plan,0.0134,0.421,0.858,0.491,0.0,0.0963,173.255,-4.535,1,1,206773,4
0BG2iE6McPhmAEKIhfqy1X,Bad Moon Rising,Creedence Clearwater Revival,0.0359,0.518,0.839,0.935,0.0,0.0406,179.098,-3.904,1,2,139280,4
2LXPNLSMAauNJfnC58lSqY,Born of a Broken Man,Rage Against The Machine,0.0538,0.298,0.848,0.194,0.00152,0.0727,148.282,-5.947,1,2,280960,4
3F6BhslvoL5C0omdpO3qMV,Wait for You (feat. Sam Ock),Gowe,0.67,0.705,0.653,0.697,2.64e-06,0.249,79.046,-6.361,1,5,236879,4
6YOM2xqlJEdy35htURX7DS,Prayer,D'Angelo,0.0588,0.69,0.602,0.791,0.0326,0.0887,82.85,-8.43,1,1,272933,4
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,0.0295,0.491,0.956,0.811,0.0,0.392,173.585,-1.538,1,11,276920,4
5BYCMWNQqz4nqErN1ReRGL,Curse,Bass Santana,0.552,0.556,0.64,0.703,0.0,0.445,88.399,-7.504,1,11,118361,5
2b3JHLj8MY0tRF3y0JhvtG,MyGothBitchCameWithaglock,KAMAARA,0.0023,0.408,0.989,0.379,0.0405,0.399,77.694,-0.122,1,1,135849,4
3p9yKZ3ijdRyO4fOE9B8BH,Somebody's on Your Case,Ann Peebles,0.155,0.873,0.568,0.886,0.000559,0.058,91.945,-7.609,1,7,144880,4
0DhkTGjEaIHaSxTfC14BFm,Lullaby,R3HAB,0.0267,0.626,0.8,0.258,0.000138,0.035,127.966,-3.988,0,1,160184,4
30SjdIdTMhBSe33nFnBFkC,Temple,Kings of Leon,0.00087,0.475,0.644,0.568,0.279,0.0326,149.838,-7.782,1,9,250453,4
2GWpc4r9gvF9YLEWYJPzLA,Run (feat. RedFoo of LMFAO) - Bonus Track,Flo Rida,0.00102,0.78,0.693,0.629,0.0,0.225,129.951,-4.453,1,7,232093,4
5qHirGR7M9tdm6C17DlzSY,REEL IT IN,Aminé,0.073,0.754,0.342,0.423,0.0,0.0991,128.981,-8.677,0,10,121347,4
4FNm4ZJaUVLDCMXcqwS6zY,Stir It Up,Bob Marley & The Wailers,0.641,0.751,0.463,0.926,0.208,0.104,150.19,-10.96,1,9,330760,4
5TwVPtLbxVEdlmSXfIE9ny,sorry im a haunted house,Savage Ga$p,0.246,0.565,0.48,0.511,0.0374,0.0745,165.244,-9.454,1,0,146985,4
0sxEHZ8WEPPTWGFXYBdB3O,For Real,Amel Larrieux,0.32,0.595,0.525,0.756,0.0,0.245,136.061,-7.338,1,11,226333,4
4t99MY3M8108K1mk7NgUy4,Friends,Chief Cleopatra,0.0845,0.668,0.535,0.56,0.0121,0.0341,108.046,-7.273,0,6,212815,4
6j0FBH06L1YlVkxBvE972P,Playa Playa,D'Angelo,0.461,0.745,0.467,0.44,0.0258,0.292,83.978,-8.58,1,1,426760,4
5DooySfCD1xCJ49gQm9rx7,Boom,P.O.D.,0.00318,0.559,0.931,0.644,1.24e-05,0.0721,90.911,-5.863,1,9,190760,4
0psWKCR3qW2qqyCTAbCFtO,CRYBABY :*(,Dijon,0.54,0.76,0.596,0.704,0.000257,0.193,90.021,-8.902,1,2,168747,4
43HqrCcK5FCkZG3mAQFmch,A Breath,Uzuhan,0.583,0.685,0.726,0.707,0.0,0.0576,87.002,-6.494,1,3,223747,4
2f9mmR37OEceYERbXml0Nj,Another Life,D'Angelo,0.127,0.572,0.61,0.364,0.0295,0.0448,71.254,-7.994,1,9,358627,4
3LxG9HkMMFP0MZuiw3O2rF,Good Things Fall Apart (with Jon Bellion),ILLENIUM,0.012,0.643,0.603,0.42,0.0,0.0311,144.01,-5.416,1,2,216668,4
1GYYqJlTVKrz6NUMbokAYm,Danger Zone,Kenny Loggins,0.192,0.554,0.877,0.732,0.0,0.0382,157.087,-7.655,0,3,216133,4
2XekPGzt01OOtaRY9oAV1b,Live For You,Thee Sacred Souls,0.166,0.669,0.795,0.884,0.000197,0.0334,98.855,-8.487,0,1,210320,4
1bTVbi6uwmGwlsXy2soxpg,Prophets Of Rage,Prophets Of Rage,0.000785,0.621,0.935,0.885,0.00191,0.0366,99.981,-5.516,0,5,190181,4
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,0.0394,0.731,0.867,0.776,0.0,0.032,104.02,-5.881,1,11,200373,4
6kJBDQLD0YOAyqmo9HWBrR,Vibe Out,Tems,0.656,0.541,0.464,0.597,0.488,0.0575,140.012,-8.737,0,6,297794,5
4UuHWIkAWnN176A2rx7YFB,1985,Bowling For Soup,0.000246,0.607,0.878,0.853,0.0,0.0665,119.955,-4.422,1,4,193000,4
0ZkXUA1tAMxPNM0faPJaC5,Control,Discrepancies,0.00152,0.596,0.922,0.736,0.0,0.0973,85.032,-6.199,1,6,181941,4
4RMIDsxooqjhLIkxhlWzLa,You,Raheem DeVaughn,0.429,0.777,0.654,0.515,0.0,0.0336,124.009,-7.333,1,2,302187,4
5jJiMP182aga9bh9HRqZhH,Don't Get Too Close,Mega,0.792,0.861,0.521,0.626,0.000901,0.105,109.012,-8.491,1,7,134381,4
4AT3QD0HPghalVFP5SzE2V,J O M O,Vexed,0.65,0.799,0.33,0.642,2.35e-06,0.296,90.962,-17.146,1,7,176703,4
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,Kanye West,0.0969,0.573,0.545,0.297,0.0,0.0288,83.378,-4.247,0,7,271387,4
2lRe5wBRm4xaSKTbDn2vLD,Trippy (feat. J. Cole),Anderson .Paak,0.0707,0.57,0.65,0.174,0.0,0.326,96.767,-8.538,1,2,323587,4
5qQHPdQaiLkIrRjMBFTbuz,Adore U,Khalid,0.0228,0.565,0.527,0.189,4.92e-06,0.032,123.927,-7.779,1,10,164179,4
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",Fall Out Boy,0.00579,0.494,0.842,0.574,0.0,0.0843,162.011,-4.784,1,7,229093,4
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,0.0219,0.835,0.707,0.919,2.19e-05,0.0598,93.955,-5.074,1,8,267093,4
3vt8BR4MO7CEfccwJaXkqx,Higher Love - Single Version,Steve Winwood,0.0209,0.718,0.879,0.927,0.077,0.0372,98.652,-7.468,1,5,243573,4
09QZAEmdbq28OaNyqTOEvY,Icky Thump,The White Stripes,0.021,0.424,0.632,0.356,0.0117,0.0922,97.694,-7.243,1,9,254533,4
3y8rEUEUdmAcPCpPoLotnO,Run-Around,Blues Traveler,0.0675,0.592,0.905,0.814,0.0,0.0851,151.958,-5.648,1,7,280093,4
3OmGcFaCHyCFLZUw4KzqA1,Thoughts (feat. Sam Ock & J. Han),Mickey Cho,0.35,0.751,0.61,0.771,0.0,0.127,96.903,-8.045,1,2,170013,4
0lP4HYLmvowOKdsQ7CVkuq,The Kill,Thirty Seconds To Mars,0.0014,0.179,0.912,0.289,0.000294,0.0791,182.99,-3.881,0,4,231533,3
3BnBKNItMng824sLx0pUfy,A LIGHT THAT NEVER COMES,Linkin Park,0.00225,0.687,0.871,0.539,0.00708,0.0689,115.0,-5.531,1,0,229439,4
6Ypj9u2yH6y920yGzzf61q,Sureness,Saving Jackie,0.00477,0.42,0.951,0.532,0.00687,0.107,173.039,-3.67,0,7,286349,4
2gNfxysfBRfl9Lvi9T3v6R,Disciples,Tame Impala,0.078,0.661,0.869,0.8,0.924,0.0334,126.971,-5.477,1,5,108547,4
5OVRSvSD8cCle0KprQ21rC,777,Vicious Vampira,0.00679,0.683,0.943,0.424,0.00407,0.0819,138.985,-4.925,1,1,124394,4
