id,track_name,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature
3bbo0jKI42JGQCZJnbMOYk,Indiana,Billy Taylor Trio,0.932,0.34,0.565,0.97,0.95,0.0324,153.946,-12.919,0,0,140867,4
1LXbmC4kvaIyV4FwzL6fou,Wish you were here - boy soprano version,HISASHI KANZAKI,0.562,0.188,0.258,0.0907,0.0,0.0305,139.691,-11.043,0,9,219481,4
129Rey7zACDLhRx58avwM3,Queen of Hearts,Royal Scandal,0.000625,0.518,0.898,0.592,0.001,0.0484,117.5,-5.318,0,10,215187,4
5kHSFEtrXMjXnqSrgdg4bx,Milk & Honey,Hollie Cook,0.244,0.752,0.682,0.778,0.00173,0.178,77.966,-7.425,1,2,219867,4
49WdcsHhChk3FHkCnCArUE,It Could Happen To You,Nat King Cole,0.925,0.664,0.186,0.613,0.106,0.0405,152.729,-18.896,0,0,167640,4
46xwl2PYDmeEnYGdXnvW2g,I'm Glad There's You,Gene Hart Trio,0.952,0.458,0.0922,0.112,0.756,0.0373,112.928,-20.71,1,5,241424,4
5vqAcaqvnU7mKey51GcwXy,"To You (feat. Robert Glasper, Emi Secrest)",Juicy J,0.662,0.672,0.625,0.415,0.0,0.331,87.999,-7.502,0,10,236873,4
14SfLWyzXDzoDDsv4aq2eF,Streets is Calling (feat. M.anifest & Moonchild Sanelly) - Single Edit,Ezra Collective,0.23,0.791,0.632,0.79,0.000716,0.259,105.144,-10.027,1,8,152855,4
6NF8MZ2trxckVBr82pyyPt,"Mercy, Mercy, Mercy",Cannonball Adderley,0.719,0.544,0.425,0.348,0.0186,0.0346,84.443,-10.231,1,10,313200,4
6S0nfnBby9tBiwBJ02Dbfj,AI Says I Love You,Gideon King & City Blog,0.281,0.523,0.403,0.292,1.84e-05,0.221,90.658,-11.416,1,2,189303,4
4epuV0tuoaeTUWn65UqYfy,Double Solitaire,King(Sakisaka Muku),0.319,0.86,0.67,0.623,7.52e-05,0.0627,142.005,-6.125,0,6,222840,4
4OM9NfKbaXrWCyMI32LXRo,Solo Flight,Charlie Christian,0.885,0.608,0.448,0.806,0.644,0.0372,176.814,-9.838,0,9,170973,4
6mP2sr32RtiyUrlq2AEvkG,It's a Blue World,Massimo Faraò,0.803,0.63,0.319,0.701,0.904,0.0523,107.864,-14.243,0,7,264093,4
6pIGCrUC7SmuSKnXKMBJkv,My One And Only Love,Art Tatum,0.978,0.54,0.15,0.357,0.763,0.0401,68.431,-17.949,1,10,372093,4
0dKqpfmN02qTZaErAeW0q6,Lost,James Berkeley,0.167,0.745,0.584,0.806,1.29e-05,0.0589,114.134,-6.733,1,0,188870,4
1tbzRQCZUoKYMCxzK0Jx5p,Stolen Moments,Ahmad Jamal Trio,0.89,0.483,0.273,0.164,0.899,0.0332,117.976,-17.457,1,8,392027,4
4Q59vOpIKQBQfwu5ZJylDy,Baila,Numasbala,0.0656,0.554,0.783,0.707,0.000108,0.0547,190.062,-8.326,0,2,234709,4
6s0WKfp31etnQHIusE41gC,Neighbourhood,Teen Daze,0.901,0.713,0.254,0.495,0.173,0.0332,72.027,-10.83,1,2,164000,1
1HMFR3HYgQOwsOqC3RbJ3y,My Romance,The Dave Brubeck Quartet,0.936,0.675,0.174,0.137,0.0314,0.0411,115.64,-16.06,1,10,409400,4
07un2Hvf0GPeQlZxOxAs6d,Background Music,Aaron Goldberg,0.766,0.397,0.379,0.751,0.923,0.0748,166.126,-16.011,1,6,168760,4
23JxTvy3GwWhJvLewlkTOo,My Gal Sal,Antti Sarpila,0.807,0.674,0.539,0.802,0.08,0.0383,113.373,-6.843,0,0,183480,4
2wZNF59RHt3HYX4SqgP8cO,Mood Indigo,Russell Procope,0.977,0.313,0.331,0.182,0.949,0.0353,83.564,-13.417,1,5,518863,3
7ccrMcpm7CZPNEkJtUgPjo,The Game,Peter Beets,0.851,0.564,0.422,0.621,0.933,0.0271,134.382,-13.549,0,2,442187,4
1DqPAF3aB0umTUK1UN3wWW,Lucky Strike,Elmo Hope,0.811,0.456,0.521,0.953,0.955,0.0354,82.202,-12.887,0,0,172747,4
5XDxg9wiRYxXdJG6ftoOo1,Love Span,Mal Waldron,0.966,0.544,0.0723,0.0725,0.927,0.0382,60.877,-20.896,0,1,312587,4
02BiofPNFt4dR9YV7quNXt,The Windmills of Your Mind,Sinne Eeg,0.858,0.305,0.242,0.253,0.0,0.0368,77.551,-12.506,0,11,317757,4
2Tt0lBrZ7g8kmtkSwjD6yP,Luv (sic) pt2,Shing02,0.481,0.847,0.529,0.797,0.00348,0.175,92.685,-5.321,0,5,274733,4
2omuxsERh3Hc9IbHnKfzei,Alta Frequência,São Paulo Ska Jazz,0.0108,0.633,0.766,0.93,0.8,0.0321,131.951,-6.61,0,7,193880,4
72LSGNDLY4sdvyrGIKtd2Q,Luv (sic) Grand Finale (feat. Shing02),Nujabes,0.0773,0.625,0.678,0.287,0.275,0.0514,91.985,-8.759,1,7,316760,4
0NQuT0jozm3uAYKGuHaYLP,SWINGING SKY LINE,神崎ひさし,0.329,0.772,0.391,0.289,0.621,0.0352,129.98,-9.58,1,5,206769,4
2tzH3QLiJij3dNqx3sBein,From My Heart (feat. Nyukyung & Der),Keevin,0.378,0.594,0.65,0.577,1.32e-05,0.0749,86.035,-11.453,0,7,196738,4
1YOBnjWkJalKwI08CGkIeg,A Smooth One,Junior Mance,0.958,0.783,0.213,0.573,0.812,0.0511,124.175,-17.404,0,5,206947,4
2dbDkQJ9DvzK6EQQwqtOUM,My Melancholy Baby,Bill Evans,0.908,0.595,0.275,0.52,0.856,0.0678,102.669,-18.845,0,5,314280,4
1zkl4WBjBh1xUs5tYK8hfP,Shortcuts (feat. Sam Ock),Kero One,0.313,0.783,0.684,0.82,0.000929,0.0653,97.982,-5.742,1,3,297333,4
4VO19I7PqB0YbR5r4Nbv26,Chasing Days - Sam Redmore Remix,Izo FitzRoy,0.0213,0.754,0.895,0.667,0.292,0.0427,106.0,-8.134,1,5,322813,4
1wefL4EqXv2WsHtjuAc1W7,MOTHERLESS - Robert Glasper Rendition,Killer Mike,0.847,0.643,0.688,0.69,0.0,0.302,80.868,-5.774,1,2,209717,4
2ur7p4qAUQpNHvH0Eftqnu,Canadian Sunset,Rolf Kühn,0.748,0.659,0.232,0.472,0.000834,0.0425,129.679,-13.439,0,7,315408,4
0VxgVJuibSVIkafZE3fXac,I Want More - Telemakus Slowed-Soul Mix,Sons Of The James,0.248,0.444,0.574,0.126,0.0343,0.144,80.801,-11.266,0,11,229471,4
2J4ylYL2i7Bzmm7GJkDLaw,Casi Cumbia,Numasbala,0.134,0.744,0.695,0.883,0.672,0.0332,115.007,-8.953,1,2,293304,4
1nnbfSFl8krnxpmxp8SYuU,Rumination thinking,rerulili,0.00121,0.684,0.896,0.964,9.64e-05,0.0656,124.986,-5.141,0,5,172800,4
1VLDjXqz9zk5RnThqdzTLz,Jah Save Mr. Nice,La Jeta Band,0.0114,0.603,0.646,0.743,0.253,0.0518,75.912,-7.848,0,4,283373,4
4G3EKvGtqcUSZqPQIWJFxd,Gary's Theme - 2003 Remastered Version,Bill Evans,0.903,0.421,0.08,0.0546,0.859,0.04,122.044,-21.795,1,7,257693,3
3K1iBYoiegQqJNrbp9Vkja,ファントム,wotaku,0.154,0.634,0.885,0.668,0.0,0.141,145.11,-1.826,0,6,222036,4
4TBp1j2yBZn4Nd2gC4PuH0,Cheryl,Hampton Hawes,0.927,0.551,0.485,0.858,0.938,0.0377,119.89,-13.709,1,0,226067,4
5wHT5Ij1xBTZre34YDqdzF,Good Enough to Keep (Air Mail Special),Charlie Christian,0.88,0.722,0.517,0.715,0.651,0.0301,111.421,-11.562,0,4,174994,4
5dwbiaxmQU6e7yMP5ILq91,My Heart Belongs To Daddy,Oscar Peterson Trio,0.839,0.656,0.239,0.649,0.798,0.0457,96.796,-18.58,0,4,235067,4
0adAXIAV2SXnD7jFBNYFpA,Cadillacs,Dancing Mood,0.0256,0.626,0.774,0.862,0.000233,0.0376,130.703,-5.547,0,7,121704,4
6ZR3GtwdX6j1s6efPhsb5n,It Had to Be You,Gabriel Latchin Trio,0.715,0.545,0.433,0.582,0.0173,0.0351,107.093,-11.801,1,5,274573,4
7BinKyMEWwJFWmx9zwbPT5,First Song,Peter Beets,0.597,0.453,0.338,0.759,0.731,0.0545,132.687,-18.538,1,8,402320,4
2ts7pA6IkgUA4TjfYk7jN0,Paulo Coelho,Otis McDonald,0.0361,0.548,0.779,0.56,0.0,0.395,99.904,-5.907,1,7,149083,4
6kEEYnUIh6qPrlkITL7feM,Glad I Found You,Terrace Martin,0.67,0.557,0.593,0.155,0.359,0.0728,157.909,-9.716,1,3,135189,4
54tP7fhHUq3Y7JsWofn9TH,Luv (sic) pt2 Acoustica,Nujabes,0.61,0.676,0.426,0.727,2.99e-05,0.087,92.743,-9.895,1,2,393507,4
7KelEzbYrfGFSNcHuIqgxx,我儘姫,麻婆豆腐,0.0223,0.64,0.913,0.744,0.0,0.0546,125.981,-3.23,0,7,189266,4
6SYMwJpebRJuL7DEUIwayC,Egyptian Fantasy - Live,Bob Wilber,0.894,0.503,0.298,0.304,0.416,0.0406,86.797,-9.906,1,10,241533,4
3208c2OmGakR02xyhtKU5v,Trip Back To Childhood,St. Petersburg Ska-Jazz Review,0.00165,0.802,0.798,0.975,0.779,0.0792,142.888,-8.906,0,0,179760,4
5R5AYZHcmYj9kRDGRJvlVR,Heat To Drop,Tennishu,0.047,0.658,0.307,0.368,0.906,0.171,111.277,-16.488,0,8,190927,4
2CScBeb2tdd4GuR1ugTSXB,"How Deep Is the Ocean, How High Is the Sky",James Moody,0.968,0.589,0.167,0.285,0.844,0.0416,129.321,-11.779,0,2,174747,4
7Gwaigqhs5hPRZ05hxr4ZR,Lucky Southern,Ben Paterson,0.428,0.612,0.48,0.673,0.855,0.0507,115.658,-13.633,1,2,226040,4
5vb7At47uO0yPGfmYnAHuw,"'Round Midnight (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis,0.79,0.494,0.182,0.21,0.00036,0.0443,112.689,-11.116,0,10,355333,4
6YhLMPkFLZZm6RI6ad1a5T,Worth the Wait,Gowe,0.771,0.826,0.297,0.243,0.0,0.208,90.014,-21.207,1,11,283011,4
2SKIAjTrpbnvY1Ecetj1mA,Yesterdays,Billie Holiday,0.958,0.434,0.047,0.202,0.0,0.0415,76.408,-18.03,0,5,204653,4
28JMYzaThyOm6sblQaYMdV,Laberinto,Alex Mercado Trio,0.77,0.388,0.524,0.693,0.948,0.0501,155.923,-11.123,1,8,242587,4
4SsODjeSzr1gfceOJ6utNi,At Last,High North Trio,0.904,0.512,0.153,0.24,0.933,0.0347,105.66,-17.568,1,8,293278,4
314r69preySjrl67vpaEI8,STOP CALLING ME,Blaque Dynamite,0.496,0.232,0.827,0.359,0.0031,0.0611,87.183,-5.795,0,5,327343,3
5P7yHGZdts7gcsz5ZRmSnl,"The Champ (Laguna Beach, June 20, 1955) [Bonus Track]",Hampton Hawes,0.874,0.409,0.405,0.729,0.915,0.0448,149.703,-18.648,1,10,324693,4
6fRRMWaGPldndWzMjQOALz,Down With The King (Ft. Darryl “DMC” McDaniels),Butcher Brown,0.133,0.678,0.888,0.837,0.000934,0.13,98.062,-3.356,0,6,266225,4
1a8LnMBIw8V8HsG7kuoIMp,リテラシー (feat. KAITO),wotaku,0.00325,0.616,0.842,0.826,0.000774,0.0485,130.016,-4.912,0,1,210462,4
2ZnKbqVmnN17pyBLv4YCoM,ジャックポットサッドガール (feat. 宵崎奏&朝比奈まふゆ&東雲絵名&暁山瑞希&初音ミク),25時、ナイトコードで。,0.00736,0.559,0.936,0.946,6.29e-05,0.0501,203.982,-4.781,0,11,183500,4
2PEAh0Yz9I72m1Lz2Z7uFj,Clara,Frank Woeste,0.976,0.345,0.0892,0.155,0.842,0.0364,135.656,-16.634,0,10,234840,4
7HkYJuh9rlIccacMBbhx0I,Borrowed,2nd Exit,0.709,0.82,0.427,0.743,2.18e-06,0.387,91.969,-9.588,0,11,268549,4
5MInWgaoFcmTA7VBc9Tq44,There'll Never Be Another You,Peanuts Hucko,0.922,0.604,0.45,0.777,0.831,0.0544,155.51,-12.515,0,0,274347,4
6F0yh95O5RubFVQlCcMgCt,Blue In Green (Take 1),Bill Evans,0.935,0.384,0.112,0.0397,0.893,0.0406,122.089,-19.4,1,10,279373,4
38OXjj9SFjfe5111GPVTik,Sombrinha,São Paulo Ska Jazz,0.0469,0.542,0.872,0.779,0.0182,0.0359,157.067,-6.099,0,9,174813,4
0ZmoP8er16GcUglbOdSgoY,Party×Party,Hitoshizuku and Yama,0.015,0.554,0.886,0.762,0.0,0.0745,105.971,-3.576,0,0,219000,4
5musrAw7qF2DwkLtLA4n1j,Someday My Prince Will Come,Bill Evans,0.97,0.556,0.14,0.443,0.865,0.038,93.718,-21.104,0,0,296987,3
4i0GUgagPWXmm71mKLwjET,Till Tom Special,Charlie Christian,0.923,0.692,0.408,0.511,0.743,0.0495,175.443,-10.562,1,1,182047,4
0RbSPGMjoqjO0GjPFozPkY,Haunted Heart,Bill Evans Trio,0.981,0.347,0.0407,0.121,0.919,0.0431,85.556,-24.403,1,4,207173,4
2KCzczO1M7tvi30QTp4Xj6,Today I Have To Say Goodbye,New York Ska-Jazz Ensemble,0.0662,0.597,0.767,0.853,1e-05,0.0416,89.727,-7.637,0,4,215453,4
5IqKUsttgHgGQWhKQWDOQo,potatoになっていく (feat. 天馬司&鳳えむ&草薙寧々&神代類&初音ミク),ワンダーランズ×ショウタイム,0.513,0.795,0.85,0.741,0.000424,0.0918,115.991,-6.483,1,1,187500,4
2ej1A2Ze6P2EOW7KfIosZR,Feather (feat. Cise Starr & Akin from CYNE),Nujabes,0.655,0.565,0.749,0.881,0.432,0.0769,180.598,-6.629,0,10,175360,4
449JKvl3cCFdkwQZqreV79,Gilgamesh,SERAPHINE NOIR,0.652,0.68,0.789,0.486,0.000233,0.257,92.839,-4.434,1,1,144805,4
0RNxWy0PC3AyH4ThH3aGK6,Mack the Knife,Louis Armstrong,0.584,0.472,0.378,0.717,0.0,0.118,178.306,-14.141,1,0,201467,4
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,Chet Baker,0.94,0.532,0.0657,0.292,0.00488,0.0406,128.607,-19.136,0,0,201440,4
1yDjWVJ2wchpwZyjFcIdJ9,Black Coffee,Sonny Criss,0.855,0.443,0.31,0.467,0.842,0.0403,117.633,-14.366,1,6,164173,3
3juPNgkwP5101OjwfnDgaK,Paseo Parisino,Chema Peñalver,0.705,0.535,0.454,0.466,0.611,0.197,175.859,-7.63,0,11,281520,4
0So9NXcEykcuWtQQkcDLTF,Spring Can Really Hang You Up The Most,The Scott Oakley Trio,0.899,0.491,0.121,0.0971,0.899,0.0362,120.882,-20.502,0,2,374867,4
6uQ5qjJGwjdi8E5RceB4gQ,Who Is She,Raina Sokolov-Gonzalez,0.695,0.725,0.639,0.579,1.36e-05,0.263,81.989,-7.397,0,8,213674,4
3AgqQbQWYLGsemeBHk1U1d,Autumn Leaves - Remastered 1987,Nat King Cole,0.939,0.211,0.348,0.0981,0.00052,0.0326,86.868,-10.12,0,2,160667,5
7oWqk4stCl3gndhOwsRRWg,Blue Whale,Alpha Boys School,0.125,0.66,0.616,0.916,0.0135,0.0441,156.884,-9.434,0,0,225627,4
6xxRl8nLSoUxQKNDuHuJ7p,Mimosas,Ben Beal,0.683,0.751,0.56,0.682,0.0,0.413,129.961,-6.841,0,5,203548,4
27x2tIcwJswikH4dOgUg5x,You Dont Need Me,Granata,0.891,0.711,0.463,0.698,0.0,0.112,86.974,-10.601,0,8,255216,4
57yvq1ThmT4PYWa8iaK4GJ,"Box Of Stars Pt. 1 (feat. Kirk Franklin, CHIKA, D Smoke, Sho Madjozi, Yelle & Kanyi Mavi)",Jacob Collier,0.201,0.728,0.893,0.505,0.00014,0.196,129.97,-8.015,1,8,316360,4
6cBgiFiJ3qJgLRldC3MPtF,What It Feels Like - Carrtoons Remix,Potatohead People,0.142,0.702,0.673,0.604,4.35e-06,0.35,81.114,-7.862,1,2,203319,4
4nmVsiSSRvESahTkflji0b,Homie Lover Friend,re:plus,0.813,0.749,0.625,0.592,0.00135,0.0318,96.986,-7.379,1,0,247067,4
4INRLi1dsdE276hKBSJNmb,Moonlight In Vermont,Ahmad Jamal,0.648,0.485,0.4,0.25,0.115,0.0632,74.129,-14.905,1,1,189533,4
1zX8XdqWdXtvkZTEGxLys3,心眼 (feat. 須田景凪),Lanndo,0.00945,0.639,0.911,0.945,7.59e-06,0.0566,135.05,-5.025,0,11,233167,4
6laFzujTRR4y2chyUKAiq1,Yours Is My Heart Alone,Dan Nimmer Trio,0.323,0.434,0.709,0.671,0.759,0.0338,127.762,-7.495,0,9,268267,4
2ctPSYi7dSoioJbQ6Y7O82,St. Louis Blues (Public Domain) W.C. Handy 7:01,The Hank Johnson Trio,0.672,0.443,0.288,0.249,0.552,0.0651,90.242,-12.365,1,7,421253,4
6SNGzhVrisdq63Ndz58ovT,Luv (sic),Nujabes,0.437,0.906,0.677,0.869,0.0272,0.215,93.016,-5.558,1,1,286320,4
5p6me2mwQrGfH30eExHn6v,Take Five,Dave Brubeck,0.545,0.457,0.219,0.62,0.00098,0.0385,168.55,-15.325,0,8,323067,5
6mLK1SoF0cihO06pLqusYF,DANCING WALK,神崎ひさし,0.401,0.84,0.297,0.571,0.58,0.0377,109.982,-14.489,1,0,268364,4
1nRGAGINbbYLTSHhEvELoO,I Fall In Love Too Easily,Jule Styne,0.924,0.426,0.155,0.19,0.81,0.0348,135.96,-22.141,0,9,312667,4
6nSK9AXkYKIeu5KoNZZ6r8,アナフィラキシー - Self cover,栗山夕璃,0.00245,0.557,0.847,0.483,2.54e-06,0.108,136.013,-6.299,1,7,226676,4
11tktnIm90IbWIZbRo8L3P,Second Time Around,Bill Evans,0.729,0.416,0.462,0.638,0.317,0.0423,81.939,-14.131,1,7,222400,4
69XmGDda7Gd8UITZ80n1HD,Over The Rainbow,Ben Webster,0.989,0.56,0.0464,0.334,0.719,0.0539,118.413,-23.44,1,9,282840,4
70aRk617S78ft55cV16wj0,Never Let Go,Kenichiro Nishihara,0.154,0.783,0.736,0.854,0.00997,0.0346,96.014,-5.711,1,8,268425,4
0dhSeNE0OwIQ0VkX3YEq10,It Could Happen to You,Tete Montoliu Trio,0.809,0.498,0.137,0.655,0.918,0.0349,94.253,-26.712,1,8,371694,4
6Bf7cjpixSYnqQbX4rh4Jw,DISTANCE,Marlon Craft,0.55,0.541,0.718,0.763,0.0,0.367,84.798,-4.467,1,1,148594,4
6DcC9IzTYxY63yf5FpYsHG,Bonnie & Clide,Alpha Boys School,0.0381,0.59,0.535,0.59,0.563,0.171,153.238,-10.83,1,9,235827,4
3AF40YsNhI8LfFnxKvcgGB,Chartreuse,Kenny Drew,0.991,0.536,0.131,0.0981,0.905,0.049,129.586,-18.365,1,2,273040,4
0VGGBGUk4qWfeNnm8VIMEL,Everything Happens to Me,Chet Baker,0.809,0.511,0.193,0.164,2.17e-05,0.0439,116.348,-15.148,1,7,305187,4
078JVWjAyUkRfly410J2aN,Stick Candy,南雲ゆうき,0.433,0.834,0.808,0.867,0.0,0.126,114.999,-5.647,1,0,101217,4
6StlAYKvfUcjwsElNCyMyb,Tyra - 1997 Remaster,Booker Ervin,0.637,0.484,0.401,0.335,0.00176,0.0318,112.211,-12.514,0,9,449360,4
3oFm7YEdqTgTdeRDWXIGKP,Creole Love Call (Live),Barney Bigard,0.984,0.473,0.377,0.351,0.875,0.0533,72.809,-10.428,1,10,436093,4
40P5ARIreotmLuifj0ZazU,Dizzy Spells,Dave Bennett,0.779,0.462,0.351,0.706,0.912,0.0569,149.788,-16.504,1,8,213173,4
3GOZbK2epuHzCt5YvvVFHO,Alone Together - Rudy Van Gelder Remaster 2006,Kenny Dorham,0.985,0.336,0.0619,0.197,0.891,0.0363,60.705,-20.494,0,5,190400,4
3Cb42jhnEwvlfblkiQgGrg,Slow,André Hossein,0.983,0.308,0.103,0.138,0.597,0.0419,64.416,-15.633,0,2,138968,4
73Ppz5CqHbobNWv6OEeI7K,all these years,Kenichiro Nishihara,0.0363,0.501,0.795,0.636,1.15e-05,0.0854,192.092,-4.948,1,9,230120,4
4dcXGX1j0abczg1ZGLyLiS,Amstrumental,Els Penjats,0.231,0.795,0.54,0.715,0.0304,0.149,142.038,-9.582,1,0,255520,4
5sscRsxmusJrXsP0592pSK,Blues In C,Ray Bryant Trio,0.872,0.482,0.426,0.602,0.937,0.0349,113.212,-16.827,1,0,465467,4
1aWwI1j6X13qj6UCzAjvbk,Rosalie,Erroll Garner,0.828,0.558,0.396,0.726,6.2e-06,0.0594,116.513,-11.588,1,1,159507,4
04PJds1zE02ENLyLW5KCsc,Lucid,Brad Mehldau,0.815,0.329,0.21,0.428,0.627,0.0373,150.314,-20.788,1,8,343480,4
5OII01RT2ve72d3rW3awkt,Dandimite!,Dr. Ring-Ding & The Senior Allstars,0.0405,0.613,0.783,0.961,0.43,0.028,140.72,-6.469,0,9,242893,4
3tArjozhLJZrglEChFxtp4,"Kick, Push",Mickey Cho,0.554,0.798,0.687,0.823,0.0,0.204,97.042,-5.914,1,5,200547,4
5fdVrAhQm8KUP0O0Jct8Oq,Louisiana,Anat Cohen,0.921,0.708,0.358,0.594,0.892,0.0526,92.501,-11.049,1,8,209754,4
24eoqlCFN1ORnqIGRK3B1f,"Must Be Right, Can't Be Wrong",Tim Laughlin,0.974,0.67,0.238,0.601,0.118,0.0313,83.17,-9.835,1,5,207413,4
2k6oQ4LwxBTngfvit0DGCa,Canal Street Blues,John Defferary,0.885,0.579,0.297,0.701,0.914,0.0625,179.991,-10.99,1,10,144457,4
6e5xT2ZuKFWalXkri7aD27,Innocent Tyrant,Chogakusei,0.101,0.603,0.948,0.545,0.0,0.113,132.045,-3.647,0,6,213965,4
6v8L0BXEuKDVeUeSKDb5LU,Polka Dots And Moonbeams,Wes Montgomery,0.989,0.501,0.032,0.363,0.86,0.0442,93.705,-27.408,1,7,281400,4
2cZqt87iqgAeuYqjTXRkn5,St. James Infirmary,Rotterdam Ska-Jazz Foundation,0.295,0.753,0.333,0.549,0.904,0.0482,96.099,-14.128,0,9,304573,4
2tYCyhnQ3EYIK0YlsGExMa,Nature Boy,Miles Davis Quintet,0.964,0.369,0.0392,0.0878,0.00263,0.0348,62.995,-20.124,1,3,374333,4
6G8ybvaNEW2nn1wMzvKjRc,Fabrics,Felly,0.393,0.807,0.493,0.262,0.0,0.139,75.589,-7.087,0,10,214974,4
7DAuQoUWFq40NBVXwWs4xU,RagJazz,NEONE the Wonderer,0.25,0.728,0.606,0.497,0.00878,0.228,130.059,-8.657,1,2,259843,4
6dVh2zePT3KaqY4XRjcpTE,When I Close My Eyes (feat. Tunji),SoulChef,0.864,0.571,0.711,0.522,0.0,0.218,92.532,-4.95,0,0,209707,4
6tlQ0tZjQUEDSjtM5OurQl,Broadway,Hampton Hawes,0.681,0.499,0.249,0.659,1.52e-05,0.0484,145.98,-22.54,1,8,414307,4
0IxCB365UDnBCN58bKFFh4,Police Woman,Dancing Mood,0.0167,0.637,0.631,0.915,0.862,0.0652,132.185,-11.693,0,7,297146,4
68Ng0IUxwUvuu3tWYEcnX5,Peri's Scope,Bill Evans,0.941,0.565,0.225,0.628,0.499,0.033,89.968,-17.99,1,0,195973,4
3nhPSHqcPxkDZ8dM5DLWxI,Silly Rabbit,Robert Glasper,0.722,0.447,0.449,0.462,0.771,0.0686,153.957,-15.002,1,1,440387,3
6MXrGG7nff0FXBQJa5UF9P,Since I Fell For You - Rudy Van Gelder Edition / 2007 / Digital Remaster,Lee Morgan,0.975,0.416,0.201,0.372,0.803,0.0379,165.869,-11.461,1,8,339333,3
0Xfkeu82ju4uni0CH2z9XN,b i g f e e l i n g s,WILLOW,0.0907,0.662,0.848,0.5,1.93e-06,0.0459,109.957,-4.298,1,0,264133,1
59DzM4hU6igpbUBbNLdLeI,"Woody'n You - Take 2 / Live From The Jazz Workshop, San Francisco, CA / May 15 & 16, 1960",Barry Harris,0.776,0.573,0.449,0.781,0.284,0.0422,110.385,-16.154,1,1,292240,4
4YVm9y4ndVu2N157JGJNo6,LAMENT,神崎ひさし,0.894,0.4,0.421,0.087,0.849,0.0307,100.108,-13.503,0,2,391200,4
6geeiT623gqWWJwQ6elGyf,Night In Tunisia,Skaks,0.585,0.583,0.62,0.515,0.478,0.0646,160.187,-8.773,0,7,225213,4
52L54CfZKTucALjG3Vlbr8,I Wanna Be Happy,Teddy Wilson,0.871,0.445,0.365,0.852,0.805,0.0382,143.435,-19.375,1,3,224813,4
